adios2@2.10.0@borg@cpe23.12-cpu@" The Adaptable Input Output System version 2, developed in the Exascale Computing Program https://packages.spack.io/package.html?name=adios2" 
adios2@2.10.0@borg@cpe24.03-cpu@" The Adaptable Input Output System version 2, developed in the Exascale Computing Program https://packages.spack.io/package.html?name=adios2" 
adios2@2.10.0@borg@cpe24.07-cpu@" The Adaptable Input Output System version 2, developed in the Exascale Computing Program https://packages.spack.io/package.html?name=adios2" 
adios2@2.10.0@frontier@cpe23.12-cpu@" The Adaptable Input Output System version 2, developed in the Exascale Computing Program https://packages.spack.io/package.html?name=adios2" 
adios2@2.10.0@frontier@cpe24.03-cpu@" The Adaptable Input Output System version 2, developed in the Exascale Computing Program https://packages.spack.io/package.html?name=adios2" 
adios2@2.10.0@frontier@cpe24.07-cpu@" The Adaptable Input Output System version 2, developed in the Exascale Computing Program https://packages.spack.io/package.html?name=adios2" 
adios2@2.8.3@borg@cpe23.12-cpu@" The Adaptable Input Output System version 2, developed in the Exascale Computing Program https://packages.spack.io/package.html?name=adios2" 
adios2@2.8.3@frontier@cpe23.12-cpu@" The Adaptable Input Output System version 2, developed in the Exascale Computing Program https://packages.spack.io/package.html?name=adios2" 
amrex@22.05@borg@cpe23.12-cpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@22.05@frontier@cpe23.12-cpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@22.11@borg@cpe23.12-gpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@22.11@frontier@cpe23.12-gpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@borg@cpe23.12-cpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@borg@cpe23.12-gpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@borg@cpe24.03-cpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@borg@cpe24.03-gpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@borg@cpe24.07-cpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@borg@cpe24.07-gpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@frontier@cpe23.12-cpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@frontier@cpe23.12-gpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@frontier@cpe24.03-cpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@frontier@cpe24.03-gpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@frontier@cpe24.07-cpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
amrex@24.5@frontier@cpe24.07-gpu@" AMReX is a publicly available software framework designed for building massively parallel block- structured adaptive mesh refinement (AMR) applications. https://packages.spack.io/package.html?name=amrex" 
arborx@1.2@borg@cpe23.12-cpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.2@borg@cpe23.12-gpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.2@frontier@cpe23.12-cpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.2@frontier@cpe23.12-gpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@andes@sw-24.11@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@borg@cpe23.12-cpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@borg@cpe23.12-gpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@borg@cpe24.03-cpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@borg@cpe24.03-gpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@borg@cpe24.07-cpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@borg@cpe24.07-gpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@frontier@cpe23.12-cpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@frontier@cpe23.12-gpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@frontier@cpe24.03-cpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@frontier@cpe24.03-gpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@frontier@cpe24.07-cpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
arborx@1.6@frontier@cpe24.07-gpu@" ArborX is a performance-portable library for geometric search https://packages.spack.io/package.html?name=arborx" 
ascent@0.8.0@borg@cpe23.12-cpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.8.0@frontier@cpe23.12-cpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@borg@cpe23.12-cpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@borg@cpe23.12-gpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@borg@cpe24.03-cpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@borg@cpe24.03-gpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@borg@cpe24.07-cpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@borg@cpe24.07-gpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@frontier@cpe23.12-cpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@frontier@cpe23.12-gpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@frontier@cpe24.03-cpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@frontier@cpe24.03-gpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@frontier@cpe24.07-cpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
ascent@0.9.2@frontier@cpe24.07-gpu@" Ascent is an open source many-core capable lightweight in situ visualization and analysis infrastructure for multi-physics HPC simulations. https://packages.spack.io/package.html?name=ascent" 
autoconf@2.72@andes@core-24.07@" Autoconf -- system configuration part of autotools https://packages.spack.io/package.html?name=autoconf" 
bazel@7.0.2@andes@core-24.07@" Bazel is an open-source build and test tool similar to Make, Maven, and Gradle. It uses a human-readable, high-level build language. Bazel supports projects in multiple languages and builds outputs for multiple platforms. Bazel supports large codebases across multiple repositories, and large numbers of users. https://packages.spack.io/package.html?name=bazel" 
bazel@7.0.2@borg@core-24.07@" Bazel is an open-source build and test tool similar to Make, Maven, and Gradle. It uses a human-readable, high-level build language. Bazel supports projects in multiple languages and builds outputs for multiple platforms. Bazel supports large codebases across multiple repositories, and large numbers of users. https://packages.spack.io/package.html?name=bazel" 
bazel@7.0.2@frontier@core-24.07@" Bazel is an open-source build and test tool similar to Make, Maven, and Gradle. It uses a human-readable, high-level build language. Bazel supports projects in multiple languages and builds outputs for multiple platforms. Bazel supports large codebases across multiple repositories, and large numbers of users. https://packages.spack.io/package.html?name=bazel" 
blaspp@2023.11.5@borg@cpe23.12-gpu@" https://packages.spack.io/package.html?name=blaspp" 
blaspp@2023.11.5@borg@cpe24.03-gpu@" https://packages.spack.io/package.html?name=blaspp" 
blaspp@2023.11.5@borg@cpe24.07-gpu@" https://packages.spack.io/package.html?name=blaspp" 
blaspp@2023.11.5@frontier@cpe23.12-gpu@" https://packages.spack.io/package.html?name=blaspp" 
blaspp@2023.11.5@frontier@cpe24.03-gpu@" https://packages.spack.io/package.html?name=blaspp" 
blaspp@2023.11.5@frontier@cpe24.07-gpu@" https://packages.spack.io/package.html?name=blaspp" 
boost@1.79.0@borg@cpe23.12-cpu@" Boost provides free peer-reviewed portable C++ source libraries, emphasizing libraries that work well with the C++ Standard Library. https://packages.spack.io/package.html?name=boost" 
boost@1.79.0@frontier@cpe23.12-cpu@" Boost provides free peer-reviewed portable C++ source libraries, emphasizing libraries that work well with the C++ Standard Library. https://packages.spack.io/package.html?name=boost" 
